experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,source_multiplicity_family,holm_adjusted_p,holm_family_size
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,75,0.8,0.5333333333333333,-0.26666666666666666,39,21,1,14,"[""MCR_v2_seq100/232""]","[""MCR_seq200b/257"", ""MCR_seq200b/265"", ""MCR_seq200b/271"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/237""]",1.0967254638671875e-05,"[-0.373333, -0.16]",case,primary,3.2901763916015625e-05,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.68,0.76,0.08,123,13,29,35,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646"", ""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242"", ""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.019520472782460274,"[0.015, 0.145]",case,primary,0.019520472782460274,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.695,0.77,0.075,126,13,28,33,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646"", ""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242"", ""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.027533155829587486,"[0.015, 0.135]",case,primary,0.027533155829587486,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.745,0.79,0.045,136,13,22,29,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645"", ""MCR_seq200b/319"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242"", ""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.17546524899080396,"[-0.01, 0.1]",case,primary,0.17546524899080396,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.095,0.075,-0.02,11,8,4,177,"[""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242"", ""MCR_seq200b/466""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747""]",0.3876953125,"[-0.055, 0.015]",case,primary,0.3876953125,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,200,0.84,0.865,0.025,158,10,15,17,"[""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602"", ""MCR_seq200b/319"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/769"", ""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.42435622215270996,"[-0.025, 0.075]",case,primary,0.42435622215270996,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.6,0.69,0.09,52,8,17,23,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]",0.10775214433670044,"[-0.01, 0.19]",case,primary,0.10775214433670044,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.61,0.69,0.08,53,8,16,23,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]",0.15158963203430176,"[-0.01, 0.17]",case,primary,0.15158963203430176,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.73,0.05,61,7,12,20,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]",0.359283447265625,"[-0.04, 0.14]",case,primary,0.359283447265625,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.13,-0.05,10,8,3,79,"[""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747""]",0.2265625,"[-0.11, 0.01]",case,primary,0.2265625,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.86,0.0,81,5,5,9,"[""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/769""]",1.0,"[-0.06, 0.06]",case,primary,1.0,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.63,0.69,0.06,55,8,14,23,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]",0.28627872467041016,"[-0.03, 0.15]",case,primary,0.28627872467041016,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.83,0.07,71,5,12,12,"[""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.143463134765625,"[-0.01, 0.15]",case,primary,0.143463134765625,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.85,0.07,73,5,12,10,"[""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.143463134765625,"[-0.01, 0.15]",case,primary,0.143463134765625,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.81,0.85,0.04,75,6,10,9,"[""MCR_seq200b/319"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.454498291015625,"[-0.04, 0.12]",case,primary,0.454498291015625,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.01,0.02,0.01,1,0,1,98,"[""MCR_seq200b/466""]",[],1.0,"[0.0, 0.03]",case,primary,1.0,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.82,0.87,0.05,77,5,10,8,"[""MCR_seq200b/319"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.3017578125,"[-0.02, 0.12]",case,primary,0.3017578125,1
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,100,0.81,0.86,0.05,75,6,11,8,"[""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.332305908203125,"[-0.03, 0.13]",case,primary,0.332305908203125,1
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,164,0.5792682926829268,0.5,-0.07926829268292683,76,19,6,63,"[""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/384""]","[""DA_d2_heldout100/306"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/646"", ""DA_d2_seq100/87"", ""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.01463329792022705,"[-0.140244, -0.02439]",case,width_secondary,0.0292665958404541,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,164,0.6036585365853658,0.5304878048780488,-0.07317073170731707,81,18,6,59,"[""DA_d2_heldout200b/775"", ""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375""]","[""DA_d2_heldout100/306"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/646"", ""DA_d2_seq100/87"", ""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.022655844688415527,"[-0.128049, -0.018293]",case,width_secondary,0.045311689376831055,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,164,0.6097560975609756,0.5426829268292683,-0.06707317073170732,83,17,6,58,"[""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/384""]","[""DA_d2_heldout100/317"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_seq100/87"", ""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.03468966484069824,"[-0.121951, -0.012195]",case,width_secondary,0.03468966484069824,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,164,0.1402439024390244,0.15853658536585366,0.018292682926829267,20,3,6,135,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/87"", ""MCR_seq200b/271"", ""MCR_seq200b/302""]","[""MCR_seq200b/314"", ""MCR_seq200b/319"", ""MCR_seq200b/384""]",0.5078125,"[-0.018293, 0.054878]",case,width_secondary,0.603515625,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,164,0.75,0.7012195121951219,-0.04878048780487805,109,14,6,35,"[""DA_d2_heldout200b/747"", ""MCR_seq200b/251"", ""MCR_seq200b/302"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375""]","[""DA_d2_heldout100/317"", ""DA_d2_heldout200b/591"", ""MCR_seq200b/257"", ""MCR_seq200b/279"", ""MCR_seq200b/319"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.11531829833984375,"[-0.103659, 0.006098]",case,width_secondary,0.11531829833984375,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.5617977528089888,0.48314606741573035,-0.07865168539325842,43,7,0,39,[],"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/646"", ""DA_d2_seq100/87""]",0.015625,"[-0.134831, -0.033708]",case,width_secondary,0.046875,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.5842696629213483,0.5280898876404494,-0.056179775280898875,46,6,1,36,"[""DA_d2_heldout200b/775""]","[""DA_d2_heldout100/306"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/646"", ""DA_d2_seq100/87""]",0.125,"[-0.11236, 0.0]",case,width_secondary,0.375,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6067415730337079,0.550561797752809,-0.056179775280898875,49,5,0,35,[],"[""DA_d2_heldout100/317"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/591"", ""DA_d2_seq100/87""]",0.0625,"[-0.11236, -0.011236]",case,width_secondary,0.125,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.21348314606741572,0.25842696629213485,0.0449438202247191,19,0,4,66,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/87""]",[],0.125,"[0.011236, 0.089888]",case,width_secondary,0.375,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.8202247191011236,0.8089887640449438,-0.011235955056179775,71,2,1,15,"[""DA_d2_heldout200b/747""]","[""DA_d2_heldout100/317"", ""DA_d2_heldout200b/591""]",1.0,"[-0.044944, 0.022472]",case,width_secondary,1.0,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.5842696629213483,0.550561797752809,-0.033707865168539325,49,3,0,37,[],"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_seq100/87""]",0.25,"[-0.078652, 0.0]",case,width_secondary,0.630340576171875,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,75,0.6,0.52,-0.08,33,12,6,24,"[""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/384""]","[""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.237884521484375,"[-0.186667, 0.026667]",case,width_secondary,0.237884521484375,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,75,0.6266666666666667,0.5333333333333333,-0.09333333333333334,35,12,5,23,"[""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375""]","[""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.143463134765625,"[-0.2, 0.013333]",case,width_secondary,0.143463134765625,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,75,0.6133333333333333,0.5333333333333333,-0.08,34,12,6,23,"[""MCR_seq200b/251"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/384""]","[""MCR_seq200b/257"", ""MCR_seq200b/271"", ""MCR_seq200b/279"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/419"", ""MCR_seq200b/436"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/237""]",0.237884521484375,"[-0.186667, 0.026667]",case,width_secondary,0.237884521484375,3
E5,width8_vs_width6,nested_width6,nested_width8,width_ladder_3,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,75,0.05333333333333334,0.04,-0.013333333333333334,1,3,2,69,"[""MCR_seq200b/271"", ""MCR_seq200b/302""]","[""MCR_seq200b/314"", ""MCR_seq200b/319"", ""MCR_seq200b/384""]",1.0,"[-0.066667, 0.04]",case,width_secondary,1.0,3
