symptom_uuid,condition_snomed_id,likelihood_symptom_given_condition,likelihood_condition_given_symptom,strong_predictor
4723c652-a65c-11eb-8d02-1e003a340630,203082005,high,rare,
f1f0eca5-c185-49c4-8a15-b9b2318ff848,203082005,very_high,low,0
10a92d15-ec49-4d37-aadf-4ac146152c48,203082005,high,high,0
eccbeab1-49c2-4be1-b2eb-b4a72c7e90a8,203082005,low,low,
e2f2a7ce-d456-11eb-a77f-1e003a340630,203082005,medium,low,
472dfd16-a65c-11eb-8d02-1e003a340630,203082005,medium,low,
472b1fe2-a65c-11eb-8d02-1e003a340630,203082005,high,low,
472b82de-a65c-11eb-8d02-1e003a340630,203082005,medium,low,
472f3ad2-a65c-11eb-8d02-1e003a340630,203082005,high,low,
473914a8-a65c-11eb-8d02-1e003a340630,203082005,high,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,203082005,high,medium,
b113fb5a-c087-11eb-9e58-1e003a340631,203082005,high,low,
4720f012-a65c-11eb-8d02-1e003a340630,203082005,medium,medium,
47213a90-a65c-11eb-8d02-1e003a340630,203082005,low,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,203082005,high,rare,
1fd3b57a-af36-11eb-8fc3-1e003a340631,203082005,high,rare,
472b6f06-a65c-11eb-8d02-1e003a340630,203082005,medium,low,
ac615d03-55d7-4b1f-9739-d33007131ffe,68225006,low,rare,
2398af7e-c4be-4595-81a0-29f61c33661b,68225006,very_high,very_high,1
3441b0a4-b416-11eb-8c69-1e003a340631,68225006,low,rare,
a7001480-b319-11eb-82fd-1e003a340631,68225006,high,medium,
e2f2a4d6-d456-11eb-a77f-1e003a340630,68225006,rare,rare,
3441307a-b416-11eb-8c69-1e003a340631,68225006,low,rare,
59e02de8-6fbe-4b49-bb16-62ab51439f88,68225006,medium,medium,
51a6cabc-a5e9-42b8-833e-2b76a3c4b894,68225006,very_high,medium,
3441a1e0-b416-11eb-8c69-1e003a340631,68225006,low,rare,
1fd516a4-af36-11eb-8fc3-1e003a340631,68225006,very_high,medium,
c38f2b56-468b-46eb-a650-b297368fde4d,68225006,low,rare,
9425f3e1-794d-42a5-8676-796011ae2c27,68225006,low,medium,
3441321e-b416-11eb-8c69-1e003a340631,68225006,low,rare,
be9ef147-f64d-495c-9de4-5825bd677e2b,68225006,low,rare,
ad0fb6ad-07a4-4cd5-8333-3d64cfc43a28,68225006,very_high,very_high,1
1d3d56db-3f60-4637-9552-6a8eab3527b6,68225006,high,rare,
03c22572-3186-418d-a89e-d45420ca811d,68225006,very_high,very_high,1
34412eae-b416-11eb-8c69-1e003a340631,68225006,low,rare,
0075a985-8df0-4e5d-8a9b-28703b4fc047,68225006,medium,low,
fffa6a52-05aa-4f2c-bfbd-8c8c1781f73b,68225006,medium,medium,
e2f2a06c-d456-11eb-a77f-1e003a340630,68225006,zero,rare,
a1192adb-8b14-413c-b521-c9e3406920c9,68225006,very_high,very_high,1
471ea8fc-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
472538ca-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
472603f4-a65c-11eb-8d02-1e003a340630,385093006,high,low,
473e0cce-a65c-11eb-8d02-1e003a340630,385093006,high,low,
47392a10-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
4725612e-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
4725b232-a65c-11eb-8d02-1e003a340630,385093006,very_high,medium,
4725efa4-a65c-11eb-8d02-1e003a340630,385093006,very_high,low,
4726e382-a65c-11eb-8d02-1e003a340630,385093006,very_high,medium,
4726a78c-a65c-11eb-8d02-1e003a340630,385093006,high,low,
473ca9f6-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
473569ac-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
472655de-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
a700882a-b319-11eb-82fd-1e003a340631,385093006,medium,low,
473d3376-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
471e8e62-a65c-11eb-8d02-1e003a340630,385093006,very_high,medium,
473dcd5e-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
4781953e-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
471ef87a-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
a7026a6e-b319-11eb-82fd-1e003a340631,385093006,medium,low,
3441104a-b416-11eb-8c69-1e003a340631,385093006,medium,low,
47266a7e-a65c-11eb-8d02-1e003a340630,385093006,high,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
472492c6-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
473d4a00-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
471f130a-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
a701fc64-b319-11eb-82fd-1e003a340631,385093006,medium,low,
473d5f72-a65c-11eb-8d02-1e003a340630,385093006,low,medium,
473914a8-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
477a608e-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
4724a6ee-a65c-11eb-8d02-1e003a340630,385093006,high,medium,
473cd476-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
4785f93a-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
4784be1c-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
473d76ce-a65c-11eb-8d02-1e003a340630,385093006,medium,medium,
a6fd1db6-b319-11eb-82fd-1e003a340631,385093006,medium,low,
47233854-a65c-11eb-8d02-1e003a340630,385093006,medium,low,
47258974-a65c-11eb-8d02-1e003a340630,385093006,very_high,low,
47705ff8-a65c-11eb-8d02-1e003a340630,190634004,high,low,
473fe0b2-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
476a9582-a65c-11eb-8d02-1e003a340630,190634004,high,high,
1fd54214-af36-11eb-8fc3-1e003a340631,190634004,medium,low,
47396930-a65c-11eb-8d02-1e003a340630,190634004,high,low,
4735a570-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
3175ce78-64a2-4d79-8a3a-dbf34ce5275c,190634004,very_high,very_high,1
4783960e-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
473569ac-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
e2f296d0-d456-11eb-a77f-1e003a340630,190634004,medium,medium,
475fbd2e-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
474081d4-a65c-11eb-8d02-1e003a340630,190634004,low,rare,
4772af74-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
473914a8-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
47701066-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
4780e42c-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
473f9e54-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
473cff50-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
477c793c-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
47856fba-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
9b77c164-57df-42cb-8d07-69a0f5b5b9da,190634004,low,medium,
47431318-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
1fd426c2-af36-11eb-8fc3-1e003a340631,190634004,medium,medium,
4770fe68-a65c-11eb-8d02-1e003a340630,190634004,medium,low,
477160ba-a65c-11eb-8d02-1e003a340630,190634004,high,medium,
473d8da8-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
474361c4-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
477cc9d2-a65c-11eb-8d02-1e003a340630,190634004,medium,medium,
47400998-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
47708776-a65c-11eb-8d02-1e003a340630,190634004,high,low,
e2f2a7ce-d456-11eb-a77f-1e003a340630,190634004,low,low,
473ca9f6-a65c-11eb-8d02-1e003a340630,190634004,low,rare,
473da2ac-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
4769e268-a65c-11eb-8d02-1e003a340630,190634004,low,low,
477c3b2a-a65c-11eb-8d02-1e003a340630,190634004,high,medium,
a6fe17de-b319-11eb-82fd-1e003a340631,190634004,very_high,high,
47397e16-a65c-11eb-8d02-1e003a340630,190634004,medium,medium,
1fd4679a-af36-11eb-8fc3-1e003a340631,190634004,high,medium,
473d3376-a65c-11eb-8d02-1e003a340630,190634004,medium,rare,
477a119c-a65c-11eb-8d02-1e003a340630,78737005,very_high,medium,
4720607a-a65c-11eb-8d02-1e003a340630,78737005,very_high,medium,
471f130a-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
47875bf4-a65c-11eb-8d02-1e003a340630,78737005,medium,medium,
4722345e-a65c-11eb-8d02-1e003a340630,78737005,very_high,very_high,1
e2f286e0-d456-11eb-a77f-1e003a340630,78737005,high,medium,
473914a8-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
4721f5e8-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
472603f4-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
476c9a26-a65c-11eb-8d02-1e003a340630,78737005,high,low,
4725efa4-a65c-11eb-8d02-1e003a340630,78737005,high,low,
472655de-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
471ea8fc-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
472151f6-a65c-11eb-8d02-1e003a340630,78737005,high,high,
1fd50722-af36-11eb-8fc3-1e003a340631,78737005,high,medium,
47258974-a65c-11eb-8d02-1e003a340630,78737005,high,low,
472195a8-a65c-11eb-8d02-1e003a340630,78737005,high,high,
0ad1a876-252e-11ec-832a-1e003a340631,78737005,very_high,high,0
471fe226-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
471fb152-a65c-11eb-8d02-1e003a340630,78737005,high,low,
4726a78c-a65c-11eb-8d02-1e003a340630,78737005,high,low,
4720bd22-a65c-11eb-8d02-1e003a340630,78737005,high,medium,
9a10da01-6321-4196-b534-9e094e8f7290,78737005,very_high,high,0
472122b2-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
8f669cd6-b97c-11eb-8741-1e003a340631,78737005,high,medium,
a7000a80-b319-11eb-82fd-1e003a340631,78737005,medium,medium,
4722ac2c-a65c-11eb-8d02-1e003a340630,78737005,high,high,0
471e8e62-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
1fd446d4-af36-11eb-8fc3-1e003a340631,78737005,high,very_high,1
4735f534-a65c-11eb-8d02-1e003a340630,78737005,low,low,
e2f288f2-d456-11eb-a77f-1e003a340630,78737005,medium,medium,
476c72c6-a65c-11eb-8d02-1e003a340630,78737005,high,low,
4726cf82-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
4784e554-a65c-11eb-8d02-1e003a340630,78737005,high,medium,
476cad9a-a65c-11eb-8d02-1e003a340630,78737005,medium,low,
47332c14-a65c-11eb-8d02-1e003a340630,3135009,medium,medium,
47258974-a65c-11eb-8d02-1e003a340630,3135009,low,low,
4734b7b4-a65c-11eb-8d02-1e003a340630,3135009,High,medium,
4783a9dc-a65c-11eb-8d02-1e003a340630,3135009,high,low,
473b48a4-a65c-11eb-8d02-1e003a340630,3135009,rare,rare,
e2f2aa12-d456-11eb-a77f-1e003a340630,3135009,medium,low,
4734df1e-a65c-11eb-8d02-1e003a340630,3135009,high,medium,
47335356-a65c-11eb-8d02-1e003a340630,3135009,medium,medium,
4733f1d0-a65c-11eb-8d02-1e003a340630,3135009,medium,medium,
4734a3e6-a65c-11eb-8d02-1e003a340630,3135009,high,medium,
e2f1e3b6-d456-11eb-a77f-1e003a340630,3135009,rare,low,
47347c4a-a65c-11eb-8d02-1e003a340630,3135009,high,medium,
4734902c-a65c-11eb-8d02-1e003a340630,3135009,medium,medium,
e2f1e712-d456-11eb-a77f-1e003a340630,3135009,high,high,
473506f6-a65c-11eb-8d02-1e003a340630,3135009,high,medium,
473454fe-a65c-11eb-8d02-1e003a340630,3135009,high,medium,
47a7978e-a65c-11eb-8d02-1e003a340630,3135009,medium,low,
474755e0-a65c-11eb-8d02-1e003a340630,3135009,medium,low,
e2f2ab8e-d456-11eb-a77f-1e003a340630,3135009,medium,low,
35294766-eee7-491a-ac9a-7b8dfbe4ceec,3135009,very_high,very_high,1
4733b68e-a65c-11eb-8d02-1e003a340630,3135009,medium,medium,
8f669cd6-b97c-11eb-8741-1e003a340631,897657000,very_high,high,
4784e554-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
472195a8-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
0ad1a876-252e-11ec-832a-1e003a340631,897657000,very_high,high,
472151f6-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
a7020ede-b319-11eb-82fd-1e003a340631,897657000,very_high,very_high,1
332938a6-5dc9-468d-a039-1cf4605f02da,897657000,medium,medium,
4759cae0-a65c-11eb-8d02-1e003a340630,897657000,medium,low,
a6fcfa8e-b319-11eb-82fd-1e003a340631,897657000,very_high,very_high,1
a7000be8-b319-11eb-82fd-1e003a340631,897657000,very_high,very_high,1
335012cc-9783-40a2-ae80-25c7a9087fb1,897657000,very_high,very_high,1
472603f4-a65c-11eb-8d02-1e003a340630,897657000,low,low,
4726417a-a65c-11eb-8d02-1e003a340630,897657000,low,low,
475b2de0-a65c-11eb-8d02-1e003a340630,897657000,medium,low,
47258974-a65c-11eb-8d02-1e003a340630,897657000,low,low,
e2f288f2-d456-11eb-a77f-1e003a340630,897657000,medium,high,
4722847c-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
477a119c-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
472122b2-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
1fd50722-af36-11eb-8fc3-1e003a340631,897657000,very_high,medium,
4722345e-a65c-11eb-8d02-1e003a340630,897657000,high,medium,
4720607a-a65c-11eb-8d02-1e003a340630,897657000,high,low,
0ad151a0-252e-11ec-832a-1e003a340631,897657000,medium,medium,
1fd45764-af36-11eb-8fc3-1e003a340631,897657000,high,very_high,1
60965719-e82e-41a7-96bf-b101b28bf50a,897657000,high,very_high,1
47257524-a65c-11eb-8d02-1e003a340630,87433001,high,low,
473d4a00-a65c-11eb-8d02-1e003a340630,87433001,high,medium,
471ffab8-a65c-11eb-8d02-1e003a340630,87433001,high,medium,
47397e16-a65c-11eb-8d02-1e003a340630,87433001,medium,medium,
4724a6ee-a65c-11eb-8d02-1e003a340630,87433001,high,medium,
477aafb2-a65c-11eb-8d02-1e003a340630,87433001,low,high,
47236248-a65c-11eb-8d02-1e003a340630,87433001,high,low,
471f130a-a65c-11eb-8d02-1e003a340630,87433001,high,high,
47203168-a65c-11eb-8d02-1e003a340630,87433001,high,medium,
473d8da8-a65c-11eb-8d02-1e003a340630,87433001,high,high,
10a92d15-ec49-4d37-aadf-4ac146152c48,87433001,medium,medium,
473ca9f6-a65c-11eb-8d02-1e003a340630,87433001,high,high,
473cff50-a65c-11eb-8d02-1e003a340630,87433001,very_high,high,
471f6300-a65c-11eb-8d02-1e003a340630,87433001,very_high,high,
471e8e62-a65c-11eb-8d02-1e003a340630,87433001,very_high,medium,
47258974-a65c-11eb-8d02-1e003a340630,87433001,low,rare,
473914a8-a65c-11eb-8d02-1e003a340630,87433001,medium,medium,
4739c8bc-a65c-11eb-8d02-1e003a340630,87433001,medium,medium,
471edde0-a65c-11eb-8d02-1e003a340630,87433001,high,low,
47395436-a65c-11eb-8d02-1e003a340630,87433001,medium,medium,
0e62ddd6-0ee2-425a-a3ae-d06ad25b3d46,87433001,high,low,
471fe226-a65c-11eb-8d02-1e003a340630,87433001,medium,medium,
473e2196-a65c-11eb-8d02-1e003a340630,87433001,medium,low,
473e0cce-a65c-11eb-8d02-1e003a340630,87433001,very_high,medium,
47241774-a65c-11eb-8d02-1e003a340630,87433001,medium,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,87433001,high,medium,
544ceadb-8ef3-42d9-b4b2-7651d87d7071,87433001,high,medium,
473db774-a65c-11eb-8d02-1e003a340630,87433001,high,high,
471fc9c6-a65c-11eb-8d02-1e003a340630,87433001,high,high,
4723b27a-a65c-11eb-8d02-1e003a340630,87433001,high,low,
471f2d86-a65c-11eb-8d02-1e003a340630,87433001,high,high,
3441104a-b416-11eb-8c69-1e003a340631,87433001,medium,low,
47875bf4-a65c-11eb-8d02-1e003a340630,2556008,medium,medium,
8f66765c-b97c-11eb-8741-1e003a340631,2556008,medium,medium,
478534be-a65c-11eb-8d02-1e003a340630,2556008,very_high,high,
9d37d612-3fb3-4e5b-b310-5760cd448893,2556008,high,high,
909df0ca-2408-434f-bff7-968ac45b4b76,2556008,high,medium,
d7916985-f41d-4e97-9a27-b46a3e469006,2556008,high,low,
bc908a5e-f736-4b7a-bbc8-220d7fb38d97,2556008,very_high,high,0
34412b70-b416-11eb-8c69-1e003a340631,84849002,high,low,
34411bda-b416-11eb-8c69-1e003a340631,84849002,very_high,medium,
34411de2-b416-11eb-8c69-1e003a340631,84849002,high,medium,
a95e4fbf-a56d-4d99-8fd2-359d9006c84c,84849002,very_high,very_high,1
f3a4ef38-740b-42c1-b5e4-f237cd8aceb3,84849002,very_high,very_high,1
3441253a-b416-11eb-8c69-1e003a340631,84849002,high,medium,
34411f9a-b416-11eb-8c69-1e003a340631,84849002,high,medium,
34411680-b416-11eb-8c69-1e003a340631,84849002,high,low,
34410c44-b416-11eb-8c69-1e003a340631,84849002,high,low,
0122fe8a-3dad-4f62-9a51-f902f9659cc4,84849002,very_high,very_high,1
34412986-b416-11eb-8c69-1e003a340631,84849002,medium,low,
8bb2f33b-7200-4d20-bc79-d8bd5d34d581,399029005,very_high,very_high,1
86ec08a7-7b6d-4162-a81d-92c346d70874,399029005,medium,medium,
19d004e2-f7f0-4bbb-aee0-af90a4717689,399029005,very_high,medium,
34411680-b416-11eb-8c69-1e003a340631,399029005,high,medium,
ce4d484d-9a85-4b73-b1df-2cefe4f496d5,399029005,medium,medium,
34410c44-b416-11eb-8c69-1e003a340631,399029005,high,medium,
34412986-b416-11eb-8c69-1e003a340631,399029005,medium,medium,
34412b70-b416-11eb-8c69-1e003a340631,399029005,high,medium,
34411bda-b416-11eb-8c69-1e003a340631,399029005,high,medium,
d966be8a-19b5-4287-97b0-51f6bb6e4cc2,6020002,very_high,very_high,1
15541f34-b4f3-4d14-a46f-ae73e771cf16,6020002,high,high,
80a6bb3d-2048-464e-b18c-bef259a3a0f0,6020002,very_high,medium,
4dcacb83-8bbb-477e-87c8-89ba0e218aa0,6020002,high,medium,
47830c84-a65c-11eb-8d02-1e003a340630,6020002,zero,low,
087eb57a-6df8-4f55-83e5-14c8f2840874,6020002,high,medium,
b10b5bcf-435f-45ee-a366-e0040300cda8,6020002,high,medium,
ff919b97-73e6-48f6-84e1-bc1c77060320,6020002,high,medium,
0765ad6a-3889-4cea-be1f-866d9466decc,6020002,high,medium,
efa4ff73-b03b-4485-99ff-7f502e9c17eb,6020002,very_high,medium,
8480a883-387d-415d-b28e-b0d107f0f74d,6020002,high,medium,
82840a45-c466-4fc9-83f6-2de8b735c72a,6020002,low,medium,
f02b222c-dec4-4bb8-a1b7-3cf222888320,6020002,very_high,high,0
f3db10d9-48b6-4a1e-9b0b-5b1f3ddbf7f3,6020002,high,medium,
96561681-d8da-4764-a4ea-fbedaa608943,6020002,very_high,very_high,1
6adc6bab-b922-4429-8c17-904c1130fac9,6020002,high,medium,
8f66c95e-b97c-11eb-8741-1e003a340631,6020002,high,high,
34410c44-b416-11eb-8c69-1e003a340631,6020002,zero,low,
3c5967c8-ff4f-407f-b3d3-e62028da2893,6020002,high,medium,
134e2fab-516e-468c-a68c-fe2d1b6226d7,6020002,high,medium,
34412b70-b416-11eb-8c69-1e003a340631,6020002,very_high,high,
e2f2db22-d456-11eb-a77f-1e003a340630,6020002,medium,medium,
1611e869-e4a9-4963-a33c-5d679c26f546,6020002,high,medium,
34411bda-b416-11eb-8c69-1e003a340631,6020002,zero,low,
2d998fe7-3e4a-4a0a-9401-95f65c7be679,6020002,medium,medium,
c766b388-570b-4691-bd6a-14f3d041440b,6020002,medium,medium,
86ec08a7-7b6d-4162-a81d-92c346d70874,6020002,medium,medium,
1181dac8-cbcc-4ba7-882a-e0ee4ac8a88c,5441008,high,medium,
ddc3e572-8d44-4ea1-b251-9cd28f950333,5441008,very_high,low,
51a6cabc-a5e9-42b8-833e-2b76a3c4b894,5441008,very_high,high,
34412b70-b416-11eb-8c69-1e003a340631,5441008,very_high,medium,
1fd516a4-af36-11eb-8fc3-1e003a340631,5441008,high,low,
344127ba-b416-11eb-8c69-1e003a340631,5441008,low,low,
a7001480-b319-11eb-82fd-1e003a340631,5441008,high,low,
34411bda-b416-11eb-8c69-1e003a340631,5441008,high,low,
34412986-b416-11eb-8c69-1e003a340631,5441008,medium,low,
a95e4fbf-a56d-4d99-8fd2-359d9006c84c,5441008,high,low,
34410c44-b416-11eb-8c69-1e003a340631,5441008,high,low,
f3a4ef38-740b-42c1-b5e4-f237cd8aceb3,5441008,very_high,very_high,1
4aab7caa-980f-4153-996d-8627ff2b2e17,5441008,low,medium,
03c22572-3186-418d-a89e-d45420ca811d,5441008,very_high,very_high,1
4c163edc-f374-48ea-9c1f-8cb8552ef44f,5441008,very_high,medium,
34411680-b416-11eb-8c69-1e003a340631,5441008,medium,medium,
34412eae-b416-11eb-8c69-1e003a340631,402134005,high,medium,
a7027b44-b319-11eb-82fd-1e003a340631,402134005,high,low,
3a3dc8c3-d218-488d-ab6f-4a4834e30db7,402134005,very_high,very_high,1
3441307a-b416-11eb-8c69-1e003a340631,402134005,very_high,medium,
3441366a-b416-11eb-8c69-1e003a340631,402134005,very_high,high,0
34413868-b416-11eb-8c69-1e003a340631,402134005,high,low,
1fd593cc-af36-11eb-8fc3-1e003a340631,402134005,high,low,
8f66a280-b97c-11eb-8741-1e003a340631,402134005,high,medium,
9a607c9e-0024-4acc-ae25-49a2e23253cd,402134005,medium,medium,
bd5df876-569d-4f54-b877-e78dbd62e6ff,402134005,very_high,very_high,1
4780e42c-a65c-11eb-8d02-1e003a340630,80327007,high,rare,
47483014-a65c-11eb-8d02-1e003a340630,80327007,medium,low,
4743b0ca-a65c-11eb-8d02-1e003a340630,80327007,low,medium,
4734a3e6-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
471f130a-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
4783a9dc-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
47347c4a-a65c-11eb-8d02-1e003a340630,80327007,high,medium,
47335356-a65c-11eb-8d02-1e003a340630,80327007,high,medium,
e2f2c632-d456-11eb-a77f-1e003a340630,80327007,high,very_high,1
477a119c-a65c-11eb-8d02-1e003a340630,80327007,low,low,
477ebabc-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
a700090e-b319-11eb-82fd-1e003a340631,80327007,medium,low,
4736971e-a65c-11eb-8d02-1e003a340630,80327007,low,rare,
4737ee0c-a65c-11eb-8d02-1e003a340630,80327007,low,low,
47332c14-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
35294766-eee7-491a-ac9a-7b8dfbe4ceec,80327007,very_high,medium,0
1fd50722-af36-11eb-8fc3-1e003a340631,80327007,high,low,
471e8e62-a65c-11eb-8d02-1e003a340630,80327007,medium,low,
47342d62-a65c-11eb-8d02-1e003a340630,80327007,high,medium,
47258974-a65c-11eb-8d02-1e003a340630,80327007,high,low,
473454fe-a65c-11eb-8d02-1e003a340630,80327007,high,medium,
4734198a-a65c-11eb-8d02-1e003a340630,80327007,very_high,very_high,1
474755e0-a65c-11eb-8d02-1e003a340630,80327007,low,medium,
e2f1e96a-d456-11eb-a77f-1e003a340630,80327007,very_high,medium,
8f669736-b97c-11eb-8741-1e003a340631,80327007,high,medium,
47337ae8-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
4720607a-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
e2f1ea78-d456-11eb-a77f-1e003a340630,80327007,high,medium,
4734b7b4-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
4726a78c-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
47338e98-a65c-11eb-8d02-1e003a340630,80327007,medium,medium,
473555e8-a65c-11eb-8d02-1e003a340630,80327007,low,medium,
1fd47776-af36-11eb-8fc3-1e003a340631,80327007,medium,low,
47849676-a65c-11eb-8d02-1e003a340630,80327007,low,low,
471ea8fc-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
4725efa4-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
4725b232-a65c-11eb-8d02-1e003a340630,80327007,high,rare,
473506f6-a65c-11eb-8d02-1e003a340630,80327007,high,medium,
a6fcf746-b319-11eb-82fd-1e003a340631,80327007,low,low,
471f2d86-a65c-11eb-8d02-1e003a340630,80327007,medium,rare,
c62df8eb-ada0-4c8e-9232-b3ac4818c2bb,1475003,high,rare,
479edfb8-a65c-11eb-8d02-1e003a340630,1475003,high,high,
4725efa4-a65c-11eb-8d02-1e003a340630,1475003,high,medium,
4780e42c-a65c-11eb-8d02-1e003a340630,1475003,high,low,
47258974-a65c-11eb-8d02-1e003a340630,1475003,high,low,
73e12cf4-abca-48cd-b60d-d2cc5b5f9425,1475003,very_high,medium,
d3dd0526-7060-46f3-b4b3-d7a1e14a491a,1475003,high,high,
479ecc12-a65c-11eb-8d02-1e003a340630,1475003,high,high,
473c14aa-a65c-11eb-8d02-1e003a340630,1475003,high,low,
4725b232-a65c-11eb-8d02-1e003a340630,1475003,high,low,
473c54ec-a65c-11eb-8d02-1e003a340630,1475003,medium,low,
a6ffe014-b319-11eb-82fd-1e003a340631,1475003,high,low,
132983db-50d4-48b8-bebc-c60ff34bd444,1475003,high,medium,
9a0456fb-9afb-4ec4-a7de-2c3621fdb3dd,1475003,very_high,medium,
