dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
mcr,mcr_200b,327,dermatofibrosarcoma protuberans,all_miss_but_recalled,,s4_hit_judge_miss,0,True,True,True,48,5,Dermatofibrosarcoma protuberans metastasis to thyroid,s4_hit_judge_miss,0,True,True,True,18,5,Dermatofibrosarcoma protuberans metastasis to thyroid,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Metastatic cancer to the thyroid gland"", ""Primary thyroid cancer""]","[""Metastatic cancer to the thyroid gland"", ""Primary thyroid cancer""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,328,Necrotizing fasciitis,,,ok,1,True,True,True,51,5,Necrotizing fasciitis,s3_hit_s4_miss,0,True,True,False,18,5,Fournier gangrene,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Necrotizing Fasciitis"", ""Sepsis""]","[""Necrotizing Fasciitis"", ""Sepsis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,329,urachal cyst,base_win_rank,,s3_hit_s4_miss,0,True,True,False,54,5,Urachal adenocarcinoma,ok,1,True,True,True,18,5,Urachal cyst,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Urachal cyst"", ""Urachal remnant anomaly with possible malignancy""]","[""Urachal cyst"", ""Urachal remnant anomaly with possible malignancy""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,330,Squamous cell carcinoma,,,s2_miss,0,False,False,False,51,5,Pancoast tumor,s2_miss,0,False,False,False,19,5,Pancoast tumor,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Pancoast tumor"", ""Apical lung disease""]","[""Pancoast tumor"", ""Apical lung disease""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,331,tumoral calcinosis,,,s2_miss,0,False,False,False,46,5,Giant Cell Tumor of the Tendon Sheath,s2_miss,0,False,False,False,14,5,Giant Cell Tumor of the Tendon Sheath,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Giant-cell tumor of the tendon sheath"", ""Other benign tumor of the tendon or soft tissue""]","[""Giant-cell tumor of the tendon sheath"", ""Other benign tumor of the tendon or soft tissue""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,332,cesarean scar ectopic pregnancy,,,ok,1,True,True,True,46,5,Cesarean scar ectopic pregnancy,ok,1,True,True,True,18,5,Cesarean scar ectopic pregnancy,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Cesarean-section scar ectopic pregnancy"", ""Ectopic pregnancy""]","[""Cesarean-section scar ectopic pregnancy"", ""Ectopic pregnancy""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,333,Pilomatrixoma,,,s2_miss,0,False,False,False,50,5,Phyllodes Tumor,s2_miss,0,False,False,False,15,5,Ductal Carcinoma In Situ,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Breast Cancer"", ""Fibroadenoma""]","[""Breast Cancer"", ""Fibroadenoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,334,Posterior reversible encephalopathy syndrome,,,ok,1,True,True,True,48,5,Posterior reversible encephalopathy syndrome (PRES),ok,1,True,True,True,16,5,Posterior reversible encephalopathy syndrome (PRES),1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Posterior Reversible Encephalopathy Syndrome (PRES)"", ""Hypertensive Encephalopathy""]","[""Posterior Reversible Encephalopathy Syndrome (PRES)"", ""Hypertensive Encephalopathy""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,335,Drug-induced lupus,,,ok,1,True,True,True,51,5,Drug-induced lupus erythematosus,ok,1,True,True,True,19,5,Drug-induced lupus erythematosus,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Drug-induced lupus"", ""Systemic lupus erythematosus (SLE)""]","[""Drug-induced lupus"", ""Systemic lupus erythematosus (SLE)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,336,Subacute thyroiditis,,,ok,1,True,True,True,54,5,Subacute thyroiditis,ok,1,True,True,True,21,5,Subacute thyroiditis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Subacute Thyroiditis"", ""Vaccine-Induced Thyroiditis""]","[""Subacute Thyroiditis"", ""Vaccine-Induced Thyroiditis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,337,Tubo-ovarian complex torsion,,,s2_miss,0,False,False,False,50,5,Ovarian torsion,s2_miss,0,False,False,False,20,5,Ovarian torsion,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Ovarian Torsion"", ""Ruptured Ovarian Cyst""]","[""Ovarian Torsion"", ""Ruptured Ovarian Cyst""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,338,filariasis,,,s2_miss,0,False,False,False,53,5,Retroperitoneal lymphangioma,s2_miss,0,False,False,False,18,5,Retroperitoneal lymphangioma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Mesenteric cyst"", ""Lymphatic malformation""]","[""Mesenteric cyst"", ""Lymphatic malformation""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,339,lingual thyroid gland,,,ok,1,True,True,True,48,5,Lingual thyroid gland,ok,1,True,True,True,18,5,Lingual thyroid,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Ectopic Thyroid Tissue"", ""Thyroid Dysgenesis""]","[""Ectopic Thyroid Tissue"", ""Thyroid Dysgenesis""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,340,retropharyngeal calcific tendinitis,,,s2_miss,1,False,False,False,46,5,Calcific Tendinitis of the Longus Colli Muscle,s2_miss,1,False,False,False,17,5,Calcific Tendinitis of the Longus Colli Muscle,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Calcific Tendinitis"", ""Retropharyngeal Abscess""]","[""Calcific Tendinitis"", ""Retropharyngeal Abscess""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,341,acute motor axonal neuropathy,,,s2_miss,0,False,False,False,50,5,Acute Inflammatory Demyelinating Polyneuropathy,s2_miss,0,False,False,False,17,5,Guillain-Barré Syndrome,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Guillain-Barre syndrome"", ""Botulism""]","[""Guillain-Barre syndrome"", ""Botulism""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,342,Brown bowel syndrome,,,s2_miss,0,False,False,False,45,5,Chronic intestinal pseudo-obstruction,s2_miss,0,False,False,False,20,5,Chronic intestinal pseudo-obstruction,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Chronic Intestinal Pseudo-Obstruction"", ""Small Bowel Obstruction""]","[""Chronic Intestinal Pseudo-Obstruction"", ""Small Bowel Obstruction""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,343,CardiacSarcoidosis,,,s2_miss,0,False,False,False,52,5,Arrhythmogenic right ventricular dysplasia,s2_miss,0,False,False,False,19,5,Arrhythmogenic Right Ventricular Dysplasia,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Arrhythmogenic Right Ventricular Dysplasia (ARVD)"", ""Cardiac Sarcoidosis""]","[""Arrhythmogenic Right Ventricular Dysplasia (ARVD)"", ""Cardiac Sarcoidosis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,344,sarcoidosis,base_win_rank,,s3_hit_s4_miss,0,True,True,False,50,5,Interferon-induced pulmonary sarcoid-like reaction,ok,1,True,True,True,18,5,Sarcoidosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Sarcoidosis"", ""Pulmonary lymphangitic carcinomatosis""]","[""Sarcoidosis"", ""Pulmonary lymphangitic carcinomatosis""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,345,Hereditary hypophosphatemic rickets with hypercalciuria,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,49,5,Hypophosphatemic rickets with nephrocalcinosis,s3_hit_s4_miss,0,True,True,False,18,5,X-linked hypophosphatemia,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Hereditary Hypophosphatemic Rickets"", ""Familial Hypomagnesemia with Hypercalciuria and Nephrocalcinosis (FHHNC)""]","[""Hereditary Hypophosphatemic Rickets"", ""Familial Hypomagnesemia with Hypercalciuria and Nephrocalcinosis (FHHNC)""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,346,myxoinflammatory fibroblastic sarcoma,e7_win_recall,,ok,1,True,True,True,44,5,Acral myxoinflammatory fibroblastic sarcoma,ok,1,True,True,True,15,5,Myxoinflammatory fibroblastic sarcoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hodgkin lymphoma"", ""Myxoid liposarcoma""]","[""Hodgkin lymphoma"", ""Myxoid liposarcoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,347,sellar cavernous hemangioma,,,s2_miss,0,False,False,False,49,5,Pituitary macroadenoma,s2_miss,0,False,False,False,16,5,Pituitary macroadenoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Nonfunctioning Pituitary Macroadenoma"", ""Pituitary Neuroendocrine Tumor (PitNET)""]","[""Nonfunctioning Pituitary Macroadenoma"", ""Pituitary Neuroendocrine Tumor (PitNET)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,348,complex odontoma,,,ok,1,True,True,True,47,5,Complex odontoma,ok,1,True,True,True,16,5,Complex odontoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Complex Odontoma"", ""Adenomatoid Odontogenic Tumor (AOT)""]","[""Complex Odontoma"", ""Adenomatoid Odontogenic Tumor (AOT)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,349,phaeohyphomycosis,,,s2_miss,0,False,False,False,49,5,Dermatofibroma,s2_miss,0,False,False,False,17,5,Dermatofibroma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Ganglion cyst"", ""Dermatofibroma""]","[""Ganglion cyst"", ""Dermatofibroma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,352,mucoepidermoid carcinoma,,,s2_miss,0,False,False,False,49,5,Squamous cell carcinoma,s2_miss,0,False,False,False,15,5,Squamous cell carcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Squamous cell carcinoma"", ""Basal cell carcinoma""]","[""Squamous cell carcinoma"", ""Basal cell carcinoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,353,squamous cell carcinoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,50,5,Granulomatosis with polyangiitis,s2_hit_s3_drop,0,True,False,False,19,5,Wegener's granulomatosis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Granulomatosis with Polyangiitis (Wegener's Granulomatosis)"", ""Eosinophilic Granulomatosis with Polyangiitis (Churg-Strauss Syndrome)""]","[""Granulomatosis with Polyangiitis (Wegener's Granulomatosis)"", ""Eosinophilic Granulomatosis with Polyangiitis (Churg-Strauss Syndrome)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,354,Posterior Nutcracker Syndrome,,,s2_miss,0,False,False,False,50,5,Medullary sponge kidney,s2_miss,0,False,False,False,15,5,IgA nephropathy,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Glomerulonephritis"", ""Nephrolithiasis (Kidney Stones)""]","[""Glomerulonephritis"", ""Nephrolithiasis (Kidney Stones)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,355,Dedifferentiated chondrosarcoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,46,5,Osteosarcoma,s3_hit_s4_miss,0,True,True,False,20,5,Osteosarcoma,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Osteosarcoma"", ""Chondrosarcoma""]","[""Osteosarcoma"", ""Chondrosarcoma""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,356,Synovial sarcoma,,,s2_miss,0,False,False,False,45,5,Malignant solitary fibrous tumor of the spine,s2_miss,0,False,False,False,16,5,Ewing's sarcoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Ewing's Sarcoma"", ""Gastrointestinal Stromal Tumor (GIST)""]","[""Ewing's Sarcoma"", ""Gastrointestinal Stromal Tumor (GIST)""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,357,melanocytoma,,,s2_miss,0,False,False,False,46,5,Orbital metastasis from choroidal melanoma,s2_miss,0,False,False,False,16,5,Cavernous hemangioma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Metastatic choroidal melanoma"", ""Primary orbital tumor""]","[""Metastatic choroidal melanoma"", ""Primary orbital tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,358,Foreign body granuloma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,51,5,Tenosynovial Giant Cell Tumor,s2_miss,0,False,False,False,20,5,Tenosynovial Giant Cell Tumor,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Tenosynovial Giant Cell Tumor"", ""Synovitis/Tenosynovitis""]","[""Tenosynovial Giant Cell Tumor"", ""Synovitis/Tenosynovitis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,359,basal cell carcinoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,46,5,Squamous cell carcinoma,s2_hit_s3_drop,0,True,False,False,16,5,Squamous cell carcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Squamous cell carcinoma"", ""Perianal cyst or abscess""]","[""Squamous cell carcinoma"", ""Perianal cyst or abscess""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,361,Anaplastic thyroid carcinoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,52,5,Hypopharyngeal squamous cell carcinoma,s2_miss,0,False,False,False,18,5,Hypopharyngeal cancer,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hypopharyngeal carcinoma"", ""Poorly differentiated squamous cell carcinoma""]","[""Hypopharyngeal carcinoma"", ""Poorly differentiated squamous cell carcinoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,362,Cryptococcal osteomyelitis,all_miss_but_recalled,,s2_miss,0,False,False,False,51,5,Tuberculous osteomyelitis,s2_miss,0,False,False,False,19,5,Tuberculous osteomyelitis,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Osteomyelitis due to tuberculosis"", ""Multidrug-resistant tuberculosis""]","[""Osteomyelitis due to tuberculosis"", ""Multidrug-resistant tuberculosis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,363,Symmetrical peripheral gangrene,,,s2_miss,0,False,False,False,51,5,Purpura fulminans,s2_miss,0,False,False,False,16,5,Purpura Fulminans,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Purpura Fulminans"", ""Disseminated Intravascular Coagulation (DIC) with limb ischemia""]","[""Purpura Fulminans"", ""Disseminated Intravascular Coagulation (DIC) with limb ischemia""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,364,acute interstitial nephritis,base_win_rank,,s3_hit_s4_miss,0,True,True,False,47,5,Nephrotic Syndrome due to Sildenafil,s2_hit_s3_drop,0,True,False,False,18,5,Sildenafil-induced nephropathy,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Sildenafil-induced nephrotic syndrome"", ""Minimal change disease""]","[""Sildenafil-induced nephrotic syndrome"", ""Minimal change disease""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,365,thyroglossal duct cyst,e7_win_recall,,ok,1,True,True,True,45,5,Thyroglossal duct cyst,ok,1,True,True,True,16,5,Thyroglossal duct cyst,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Vallecular cyst"", ""Obstructive sleep apnea due to other base of tongue lesions""]","[""Vallecular cyst"", ""Obstructive sleep apnea due to other base of tongue lesions""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,367,Cicatricial conjunctivitis,base_win_recall,,s2_miss,0,False,False,False,51,5,Atopic Keratoconjunctivitis,s2_miss,0,False,False,False,21,5,Ocular Cicatricial Pemphigoid,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Chronic Cicatricial Conjunctivitis"", ""Blepharitis""]","[""Chronic Cicatricial Conjunctivitis"", ""Blepharitis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,368,LeukemiaCutis,,,s2_miss,0,False,False,False,48,5,Blastic plasmacytoid dendritic cell neoplasm,s2_miss,0,False,False,False,18,5,Blastic plasmacytoid dendritic cell neoplasm,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Cutaneous Lymphoma"", ""Leukemia Cutis""]","[""Cutaneous Lymphoma"", ""Leukemia Cutis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,369,Bilateral adrenal hemorrhage,all_miss_but_recalled,,s4_hit_judge_miss,0,True,True,True,48,5,Adrenal Hemorrhage,s4_hit_judge_miss,0,True,True,True,18,5,Adrenal hemorrhage,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Adrenal Hemorrhage"", ""Bilateral Adrenal Metastases""]","[""Adrenal Hemorrhage"", ""Bilateral Adrenal Metastases""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,370,osteochondroma,,,ok,1,True,True,True,54,5,Osteochondroma,ok,1,True,True,True,15,5,Osteochondroma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Osteochondroma"", ""Costal Exostosis""]","[""Osteochondroma"", ""Costal Exostosis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,371,Brucellosis,,,s2_miss,0,False,False,False,50,5,Pseudogout,s2_miss,0,False,False,False,19,5,Hemarthrosis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Septic Arthritis"", ""Brucellar Spondylodiscitis or Osteomyelitis""]","[""Septic Arthritis"", ""Brucellar Spondylodiscitis or Osteomyelitis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,372,Sporotrichosis,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,50,5,Lupus miliaris disseminatus faciei,s2_miss,0,False,False,False,18,5,Lupus miliaris disseminatus faciei,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Lupus pernio (cutaneous sarcoidosis)"", ""Discoid lupus erythematosus""]","[""Lupus pernio (cutaneous sarcoidosis)"", ""Discoid lupus erythematosus""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,373,amyloidosis,,,ok,1,True,True,True,47,5,Conjunctival Amyloidosis,ok,1,True,True,True,16,5,Conjunctival Amyloidosis,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Conjunctival cyst"", ""Pinguecula""]","[""Conjunctival cyst"", ""Pinguecula""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,374,cryptogenic organizing pneumonia,e7_win_recall,,ok,1,True,True,True,53,5,organizing pneumonia,ok,1,True,True,True,19,5,Organizing pneumonia,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Lung Cancer"", ""Sarcoidosis""]","[""Lung Cancer"", ""Sarcoidosis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,375,gliomatosis cerebri,,,s2_miss,0,False,False,False,45,5,Progressive Supranuclear Palsy,s2_miss,0,False,False,False,16,5,Progressive Supranuclear Palsy,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Normal Pressure Hydrocephalus (NPH)"", ""Progressive Supranuclear Palsy (PSP)""]","[""Normal Pressure Hydrocephalus (NPH)"", ""Progressive Supranuclear Palsy (PSP)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,376,Sacrococcygeal teratoma,,,s2_miss,1,False,False,False,43,5,Sacrooccygeal Teratoma,s2_miss,1,False,False,False,16,5,Sacrooccygeal Teratoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Sacrococcygeal Teratoma"", ""Neonatal Tumor with Hemorrhage and Metabolic Acidosis""]","[""Sacrococcygeal Teratoma"", ""Neonatal Tumor with Hemorrhage and Metabolic Acidosis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,377,hemorrhagic synovial cyst,,,s2_miss,0,False,False,False,49,5,Meningioma,s2_miss,0,False,False,False,20,5,Meningioma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Meningioma"", ""Neurofibroma""]","[""Meningioma"", ""Neurofibroma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,378,Visual conversion disorder,,,ok,1,True,True,True,48,5,Conversion disorder,ok,1,True,True,True,19,5,Conversion disorder,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Conversion Disorder"", ""Traumatic Optic Neuropathy""]","[""Conversion Disorder"", ""Traumatic Optic Neuropathy""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,379,Hemangiopericytoma,,,s2_miss,0,False,False,False,45,5,Uterine leiomyoma,s2_miss,0,False,False,False,19,5,Uterine leiomyoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Subserosal uterine fibroid"", ""Ovarian tumor""]","[""Subserosal uterine fibroid"", ""Ovarian tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,381,lipoma,base_win_rank,,s3_hit_s4_miss,0,True,True,False,48,5,Hamartoma of the Breast,s3_hit_s4_miss,0,True,True,False,19,5,Hamartoma of the breast,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Lipoma"", ""Fibroadenoma""]","[""Lipoma"", ""Fibroadenoma""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,382,Brown-McLean syndrome,,,s2_miss,0,False,False,False,47,5,Aphakic bullous keratopathy,s2_miss,0,False,False,False,16,5,Aphakic bullous keratopathy,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Fuchs' endothelial dystrophy"", ""Corneal edema secondary to endothelial dysfunction""]","[""Fuchs' endothelial dystrophy"", ""Corneal edema secondary to endothelial dysfunction""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,383,Idiopathic granulomatous mastitis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,49,5,Inflammatory breast cancer,s3_hit_s4_miss,0,True,True,False,17,5,Inflammatory breast cancer,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Inflammatory Breast Cancer"", ""Granulomatous Mastitis""]","[""Inflammatory Breast Cancer"", ""Granulomatous Mastitis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,384,juvenile ossifying fibroma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,48,5,Cherubism,s2_miss,0,False,False,False,19,5,Cherubism,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Juvenile Nasopharyngeal Angiofibroma"", ""Odontogenic Myxoma""]","[""Juvenile Nasopharyngeal Angiofibroma"", ""Odontogenic Myxoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,385,olaparib-induced purpuric drug eruption,,,s2_miss,0,False,False,False,48,5,Olaparib-induced thrombocytopenia,s2_miss,0,False,False,False,17,5,Olaparib-induced thrombocytopenia,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Thrombocytopenia"", ""Drug-induced purpura""]","[""Thrombocytopenia"", ""Drug-induced purpura""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,386,chondrosarcoma,,,ok,1,True,True,True,50,5,Laryngeal chondrosarcoma,ok,1,True,True,True,18,5,Laryngeal chondrosarcoma,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Chondrosarcoma"", ""Laryngeal mucoepidermoid carcinoma""]","[""Chondrosarcoma"", ""Laryngeal mucoepidermoid carcinoma""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,387,Langerhans cell histiocytosis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,50,5,Rhabdomyosarcoma,s3_hit_s4_miss,0,True,True,False,18,5,Rhabdomyosarcoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Rhabdomyosarcoma"", ""Orbital cellulitis or abscess""]","[""Rhabdomyosarcoma"", ""Orbital cellulitis or abscess""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,388,ClearCellMeningioma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,50,5,Myxopapillary ependymoma,s4_hit_judge_miss,0,True,True,True,20,5,Meningioma,0,supervisor_hit_judge_miss,True,True,,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Meningioma"", ""Schwannoma""]","[""Meningioma"", ""Schwannoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
