experiment_id,left_arm,right_arm,label,multiplicity_family,scope,endpoint,n,both,left_only,right_only,neither,left_rate_ita,right_rate_ita,delta_right_minus_left,exact_mcnemar_p,paired_bootstrap_delta_ci95,gain_case_keys,loss_case_keys,holm_adjusted_p
E4,evidence_count_control,forest_evidence_integrator,forest_evidence_integrator_vs_evidence_count_control,primary,ALL,safe_exact,400,11,6,30,353,0.0425,0.1025,0.06,6.960169412195683e-05,"[0.0325, 0.09]","[""DA_d2_heldout100/334"", ""DA_d2_seq100/229"", ""DA_d2_seq100/87"", ""MCR_seq200b/252"", ""MCR_seq200b/260"", ""MCR_seq200b/263"", ""MCR_seq200b/285"", ""MCR_seq200b/309"", ""MCR_seq200b/317"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/407"", ""MCR_seq200b/412"", ""MCR_seq200b/418"", ""MCR_seq200b/458"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/144"", ""MCR_v2_seq100/156"", ""MCR_v2_seq100/172"", ""MCR_v2_seq100/173"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/178"", ""MCR_v2_seq100/187"", ""MCR_v2_seq100/205"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/211""]","[""DA_d2_heldout200b/490"", ""MCR_seq200b/344"", ""MCR_seq200b/387"", ""MCR_seq200b/406"", ""MCR_v2_seq100/152"", ""MCR_v2_seq100/220""]",0.0006960169412195683
E4,collapse_obligation_ledger,pairwise_tournament,pairwise_tournament_vs_collapse_obligation_ledger,primary,ALL,safe_exact,400,34,3,4,359,0.0925,0.095,0.0025,1.0,"[-0.01, 0.015]","[""MCR_seq200b/479"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/211""]","[""DA_d2_heldout100/334"", ""MCR_seq200b/260"", ""MCR_seq200b/374""]",1.0
E4,e7_contrast,pairwise_tournament,pairwise_tournament_vs_e7_contrast,primary,ALL,safe_exact,400,30,3,8,359,0.0825,0.095,0.0125,0.2265625,"[-0.0025, 0.03]","[""MCR_seq200b/317"", ""MCR_seq200b/383"", ""MCR_seq200b/458"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/205"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/334"", ""MCR_seq200b/374"", ""MCR_seq200b/424""]",1.0
E4,evidence_count_control,pairwise_tournament,pairwise_tournament_vs_evidence_count_control,primary,ALL,safe_exact,400,12,5,26,357,0.0425,0.095,0.0525,0.00019219517707824707,"[0.0275, 0.08]","[""DA_d2_seq100/229"", ""DA_d2_seq100/87"", ""MCR_seq200b/252"", ""MCR_seq200b/263"", ""MCR_seq200b/309"", ""MCR_seq200b/317"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/407"", ""MCR_seq200b/412"", ""MCR_seq200b/458"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/144"", ""MCR_v2_seq100/156"", ""MCR_v2_seq100/172"", ""MCR_v2_seq100/173"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/178"", ""MCR_v2_seq100/187"", ""MCR_v2_seq100/205"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/211""]","[""DA_d2_heldout200b/490"", ""MCR_seq200b/344"", ""MCR_seq200b/387"", ""MCR_seq200b/406"", ""MCR_v2_seq100/152""]",0.0017297565937042236
E4,forest_evidence_integrator,pairwise_tournament,pairwise_tournament_vs_forest_evidence_integrator,primary,ALL,safe_exact,400,35,6,3,356,0.1025,0.095,-0.0075,0.5078125,"[-0.0225, 0.0075]","[""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/334"", ""MCR_seq200b/260"", ""MCR_seq200b/285"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/418""]",1.0
E4,e7_contrast,collapse_obligation_ledger,collapse_obligation_ledger_vs_e7_contrast,primary,DA,clinical_complete,200,10,2,0,188,0.06,0.05,-0.01,0.5,"[-0.025, 0.0]",[],"[""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740""]",1.0
E4,evidence_count_control,collapse_obligation_ledger,collapse_obligation_ledger_vs_evidence_count_control,primary,DA,clinical_complete,200,2,2,8,188,0.02,0.05,0.03,0.109375,"[0.0, 0.06]","[""DA_d2_heldout100/257"", ""DA_d2_heldout100/334"", ""DA_d2_heldout200b/646"", ""DA_d2_seq100/186"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]","[""DA_d2_heldout200b/490"", ""DA_d2_seq100/150""]",0.765625
E4,forest_evidence_integrator,collapse_obligation_ledger,collapse_obligation_ledger_vs_forest_evidence_integrator,primary,DA,clinical_complete,200,10,3,0,187,0.065,0.05,-0.015,0.25,"[-0.035, 0.0]",[],"[""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/150""]",1.0
E4,evidence_count_control,e7_contrast,e7_contrast_vs_evidence_count_control,primary,DA,clinical_complete,200,2,2,10,186,0.02,0.06,0.04,0.03857421875,"[0.01, 0.075]","[""DA_d2_heldout100/257"", ""DA_d2_heldout100/334"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/186"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]","[""DA_d2_heldout200b/490"", ""DA_d2_seq100/150""]",0.34716796875
E4,e7_contrast,forest_evidence_integrator,forest_evidence_integrator_vs_e7_contrast,primary,DA,clinical_complete,200,12,0,1,187,0.06,0.065,0.005,1.0,"[0.0, 0.015]","[""DA_d2_seq100/150""]",[],1.0
E4,evidence_count_control,forest_evidence_integrator,forest_evidence_integrator_vs_evidence_count_control,primary,DA,clinical_complete,200,3,1,10,186,0.02,0.065,0.045,0.01171875,"[0.015, 0.08]","[""DA_d2_heldout100/257"", ""DA_d2_heldout100/334"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/186"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]","[""DA_d2_heldout200b/490""]",0.1171875
E4,collapse_obligation_ledger,pairwise_tournament,pairwise_tournament_vs_collapse_obligation_ledger,primary,DA,clinical_complete,200,8,2,3,187,0.05,0.055,0.005,1.0,"[-0.015, 0.03]","[""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/150""]","[""DA_d2_heldout100/334"", ""DA_d2_seq100/186""]",1.0
E4,e7_contrast,pairwise_tournament,pairwise_tournament_vs_e7_contrast,primary,DA,clinical_complete,200,10,2,1,187,0.06,0.055,-0.005,1.0,"[-0.025, 0.01]","[""DA_d2_seq100/150""]","[""DA_d2_heldout100/334"", ""DA_d2_seq100/186""]",1.0
E4,evidence_count_control,pairwise_tournament,pairwise_tournament_vs_evidence_count_control,primary,DA,clinical_complete,200,3,1,8,188,0.02,0.055,0.035,0.0390625,"[0.01, 0.065]","[""DA_d2_heldout100/257"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]","[""DA_d2_heldout200b/490""]",0.34716796875
E4,forest_evidence_integrator,pairwise_tournament,pairwise_tournament_vs_forest_evidence_integrator,primary,DA,clinical_complete,200,11,2,0,187,0.065,0.055,-0.01,0.5,"[-0.025, 0.0]",[],"[""DA_d2_heldout100/334"", ""DA_d2_seq100/186""]",1.0
E4,e7_contrast,collapse_obligation_ledger,collapse_obligation_ledger_vs_e7_contrast,primary,DA,compatible_partial,200,106,6,10,78,0.56,0.58,0.02,0.454498291015625,"[-0.02, 0.06]","[""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/139"", ""DA_d2_seq100/164"", ""DA_d2_seq100/21"", ""DA_d2_seq100/242"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/368"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/225"", ""DA_d2_seq100/57""]",1.0
E4,evidence_count_control,collapse_obligation_ledger,collapse_obligation_ledger_vs_evidence_count_control,primary,DA,compatible_partial,200,76,16,40,68,0.46,0.58,0.12,0.0018415547884925443,"[0.045, 0.19]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/15"", ""DA_d2_seq100/150"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/242"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/186"", ""DA_d2_seq100/205"", ""DA_d2_seq100/225"", ""DA_d2_seq100/27"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]",0.018415547884925443
E4,forest_evidence_integrator,collapse_obligation_ledger,collapse_obligation_ledger_vs_forest_evidence_integrator,primary,DA,compatible_partial,200,105,5,11,79,0.55,0.58,0.03,0.210113525390625,"[-0.01, 0.07]","[""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/150"", ""DA_d2_seq100/164"", ""DA_d2_seq100/242"", ""DA_d2_seq100/28"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/225""]",1.0
E4,evidence_count_control,e7_contrast,e7_contrast_vs_evidence_count_control,primary,DA,compatible_partial,200,75,17,37,71,0.46,0.56,0.1,0.009073340339587177,"[0.03, 0.175]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/15"", ""DA_d2_seq100/150"", ""DA_d2_seq100/174"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/139"", ""DA_d2_seq100/164"", ""DA_d2_seq100/186"", ""DA_d2_seq100/205"", ""DA_d2_seq100/27"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]",0.08166006305628459
E4,e7_contrast,forest_evidence_integrator,forest_evidence_integrator_vs_e7_contrast,primary,DA,compatible_partial,200,104,8,6,82,0.56,0.55,-0.01,0.79052734375,"[-0.045, 0.025]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/139"", ""DA_d2_seq100/21""]","[""DA_d2_heldout100/350"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/719"", ""DA_d2_seq100/150"", ""DA_d2_seq100/28"", ""DA_d2_seq100/57""]",1.0
E4,evidence_count_control,forest_evidence_integrator,forest_evidence_integrator_vs_evidence_count_control,primary,DA,compatible_partial,200,74,18,36,72,0.46,0.55,0.09,0.019834326728068286,"[0.02, 0.16]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/15"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/164"", ""DA_d2_seq100/186"", ""DA_d2_seq100/205"", ""DA_d2_seq100/27"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]",0.138840287096478
E4,collapse_obligation_ledger,pairwise_tournament,pairwise_tournament_vs_collapse_obligation_ledger,primary,DA,compatible_partial,200,105,11,7,77,0.58,0.56,-0.02,0.480682373046875,"[-0.06, 0.02]","[""DA_d2_heldout100/334"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/186"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/15"", ""DA_d2_seq100/150"", ""DA_d2_seq100/164"", ""DA_d2_seq100/242"", ""DA_d2_seq100/76"", ""DA_d2_seq100/89""]",1.0
E4,e7_contrast,pairwise_tournament,pairwise_tournament_vs_e7_contrast,primary,DA,compatible_partial,200,105,7,7,81,0.56,0.56,0.0,1.0,"[-0.035, 0.035]","[""DA_d2_heldout100/334"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/139"", ""DA_d2_seq100/186"", ""DA_d2_seq100/21"", ""DA_d2_seq100/4""]","[""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/719"", ""DA_d2_seq100/15"", ""DA_d2_seq100/150"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76""]",1.0
E4,evidence_count_control,pairwise_tournament,pairwise_tournament_vs_evidence_count_control,primary,DA,compatible_partial,200,74,18,38,70,0.46,0.56,0.1,0.010454818321892184,"[0.029875, 0.175]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/164"", ""DA_d2_seq100/205"", ""DA_d2_seq100/225"", ""DA_d2_seq100/27"", ""DA_d2_seq100/3"", ""DA_d2_seq100/76"", ""DA_d2_seq100/87""]",0.08363854657513747
E4,forest_evidence_integrator,pairwise_tournament,pairwise_tournament_vs_forest_evidence_integrator,primary,DA,compatible_partial,200,103,7,9,81,0.55,0.56,0.01,0.803619384765625,"[-0.03, 0.05]","[""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/652"", ""DA_d2_seq100/186"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/666"", ""DA_d2_seq100/15"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76""]",1.0
E4,e7_contrast,collapse_obligation_ledger,collapse_obligation_ledger_vs_e7_contrast,primary,DA,complete_or_compatible_partial,200,117,7,9,67,0.62,0.63,0.01,0.803619384765625,"[-0.03, 0.05]","[""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/139"", ""DA_d2_seq100/164"", ""DA_d2_seq100/21"", ""DA_d2_seq100/242"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/368"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/225"", ""DA_d2_seq100/57""]",1.0
E4,evidence_count_control,collapse_obligation_ledger,collapse_obligation_ledger_vs_evidence_count_control,primary,DA,complete_or_compatible_partial,200,83,13,43,61,0.48,0.63,0.15,7.333218396948782e-05,"[0.08, 0.22]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/15"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/242"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/205"", ""DA_d2_seq100/225"", ""DA_d2_seq100/27""]",0.0007333218396948782
E4,forest_evidence_integrator,collapse_obligation_ledger,collapse_obligation_ledger_vs_forest_evidence_integrator,primary,DA,complete_or_compatible_partial,200,117,6,9,68,0.615,0.63,0.015,0.60723876953125,"[-0.02, 0.055]","[""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/652"", ""DA_d2_seq100/164"", ""DA_d2_seq100/242"", ""DA_d2_seq100/28"", ""DA_d2_seq100/89""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/225""]",1.0
E4,evidence_count_control,e7_contrast,e7_contrast_vs_evidence_count_control,primary,DA,complete_or_compatible_partial,200,83,13,41,63,0.48,0.62,0.14,0.00017512673440589488,"[0.07, 0.21]","[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/15"", ""DA_d2_seq100/174"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/139"", ""DA_d2_seq100/164"", ""DA_d2_seq100/205"", ""DA_d2_seq100/27""]",0.001576140609653054
E4,e7_contrast,forest_evidence_integrator,forest_evidence_integrator_vs_e7_contrast,primary,DA,complete_or_compatible_partial,200,117,7,6,70,0.62,0.615,-0.005,1.0,"[-0.04, 0.03]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/139"", ""DA_d2_seq100/21""]","[""DA_d2_heldout100/350"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/719"", ""DA_d2_seq100/28"", ""DA_d2_seq100/57""]",1.0
