case_key,family,anchor_key,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,cache_hit,error
DA_d2_seq100/111,DA,ax_modality,role_rotated,True,False,False,6,Lichen planus,Mycosis Fungoides,False,
DA_d2_seq100/111,DA,ax_modality,single_anchor,True,False,False,3,Mycosis Fungoides,Granuloma Annulare,False,
DA_d2_seq100/111,DA,ax_modality,duplicate_anchor,True,False,False,3,Mycosis Fungoides,Granuloma Annulare,False,
DA_d2_seq100/114,DA,ax_mechanism,real_views,True,False,False,6,Toxic Encephalopathy,Seizure Disorder due to Toxicity,False,
DA_d2_seq100/114,DA,ax_mechanism,role_rotated,True,False,False,6,Toxic Encephalopathy,Posterior Reversible Encephalopathy Syndrome (PRES),False,
DA_d2_seq100/114,DA,ax_mechanism,single_anchor,True,False,False,3,Toxic Encephalopathy,Seizure Disorder due to Drug Use,False,
DA_d2_seq100/114,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Toxic Encephalopathy,Seizure Disorder due to Drug Use,False,
DA_d2_seq100/117,DA,ax_mechanism,real_views,True,False,False,2,Erysipeloid,Staphylococcal skin infection,False,
DA_d2_seq100/117,DA,ax_mechanism,role_rotated,True,False,False,2,Staphylococcal skin infection,Erysipeloid,False,
DA_d2_seq100/117,DA,ax_mechanism,single_anchor,True,False,False,2,Erysipeloid,Staphylococcal skin infection,False,
DA_d2_seq100/117,DA,ax_mechanism,duplicate_anchor,True,False,False,2,Staphylococcal skin infection,Erysipeloid,False,
DA_d2_seq100/118,DA,ax_modality,real_views,True,False,False,8,SARS-CoV-2-associated optic neuritis,Viral optic neuritis,False,
DA_d2_seq100/118,DA,ax_modality,role_rotated,True,False,False,8,SARS-CoV-2-associated optic neuritis,Viral optic neuritis,False,
DA_d2_seq100/118,DA,ax_modality,single_anchor,True,False,False,3,SARS-CoV-2-associated optic neuritis,Post-infectious optic neuritis,False,
DA_d2_seq100/118,DA,ax_modality,duplicate_anchor,True,False,False,3,SARS-CoV-2-associated optic neuritis,Post-infectious optic neuritis,False,
DA_d2_seq100/132,DA,ax_syndrome,real_views,True,False,False,9,High-degree atrioventricular (AV) block,Lev Cardiac Conduction Disease,False,
DA_d2_seq100/132,DA,ax_syndrome,role_rotated,True,False,False,9,Lev Cardiac Conduction Disease,High-degree atrioventricular (AV) block,False,
DA_d2_seq100/132,DA,ax_syndrome,single_anchor,True,False,False,3,High-degree atrioventricular block,Pulmonary hypertension,False,
DA_d2_seq100/132,DA,ax_syndrome,duplicate_anchor,True,False,False,3,High-degree atrioventricular block,Pulmonary hypertension,False,
DA_d2_seq100/137,DA,ax_syndrome,real_views,True,False,False,2,Dabska tumor,Hobnail hemangioma,False,
DA_d2_seq100/137,DA,ax_syndrome,role_rotated,True,False,False,2,Dabska tumor,Hobnail hemangioma,False,
DA_d2_seq100/137,DA,ax_syndrome,single_anchor,True,False,False,2,Dabska tumor,Hobnail hemangioma,False,
DA_d2_seq100/137,DA,ax_syndrome,duplicate_anchor,True,False,False,2,Dabska tumor,Hobnail hemangioma,False,
DA_d2_seq100/139,DA,ax_modality,real_views,True,False,False,4,Vascular Tumor of the Thyroid with metastasis,Metastatic Thyroid Cancer,False,
DA_d2_seq100/139,DA,ax_modality,role_rotated,True,False,False,4,Vascular Tumor of the Thyroid with metastasis,Metastatic Thyroid Cancer,False,
DA_d2_seq100/139,DA,ax_modality,single_anchor,True,False,False,1,Vascular Tumor of the Thyroid with Metastasis,,False,
DA_d2_seq100/139,DA,ax_modality,duplicate_anchor,True,False,False,1,Vascular Tumor of the Thyroid with Metastasis,,False,
DA_d2_seq100/140,DA,ax_modality,real_views,True,False,False,6,Pheochromocytoma,Takotsubo cardiomyopathy,False,
DA_d2_seq100/140,DA,ax_modality,role_rotated,True,False,False,6,Pheochromocytoma,Takotsubo cardiomyopathy,False,
DA_d2_seq100/140,DA,ax_modality,single_anchor,True,False,False,3,Takotsubo cardiomyopathy,Pheochromocytoma,False,
DA_d2_seq100/140,DA,ax_modality,duplicate_anchor,True,False,False,3,Takotsubo cardiomyopathy,Pheochromocytoma,False,
DA_d2_seq100/147,DA,ax_modality,real_views,True,False,False,3,Discoid Lupus Erythematosus,Morphea,False,
DA_d2_seq100/147,DA,ax_modality,role_rotated,True,False,False,3,Discoid Lupus Erythematosus,Morphea,False,
DA_d2_seq100/147,DA,ax_modality,single_anchor,True,False,False,3,Morphea,Discoid Lupus Erythematosus,False,
DA_d2_seq100/147,DA,ax_modality,duplicate_anchor,True,False,False,3,Morphea,Discoid Lupus Erythematosus,False,
DA_d2_seq100/15,DA,ax_mechanism,real_views,True,False,False,5,Histoplasmosis,Chronic granulomatous disease,False,
DA_d2_seq100/15,DA,ax_mechanism,role_rotated,True,False,False,5,Histoplasmosis,Chronic granulomatous disease,False,
DA_d2_seq100/15,DA,ax_mechanism,single_anchor,True,False,False,4,Histoplasmosis,,False,
DA_d2_seq100/15,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Histoplasmosis,Chronic granulomatous disease,False,
DA_d2_seq100/150,DA,ax_mechanism,real_views,True,False,False,4,Sphenopalatine ganglion blockade complication,Abducens nerve palsy,False,
DA_d2_seq100/150,DA,ax_mechanism,role_rotated,True,False,False,4,Sphenopalatine ganglion blockade complication,Abducens nerve palsy,False,
DA_d2_seq100/150,DA,ax_mechanism,single_anchor,True,False,False,3,Sphenopalatine ganglion blockade complication,Abducens nerve palsy,False,
DA_d2_seq100/150,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Abducens nerve palsy,Sphenopalatine ganglion blockade complication,False,
DA_d2_seq100/151,DA,ax_modality,real_views,True,False,False,7,Atrial Fibrillation with Embolic Stroke,Cardioembolic stroke,False,
DA_d2_seq100/151,DA,ax_modality,role_rotated,True,False,False,7,Atrial Fibrillation with Embolic Stroke,Cardioembolic stroke,False,
DA_d2_seq100/151,DA,ax_modality,single_anchor,True,False,False,2,Ischemic Stroke,,False,
DA_d2_seq100/151,DA,ax_modality,duplicate_anchor,True,False,False,2,Ischemic Stroke,Atrial Fibrillation,False,
DA_d2_seq100/156,DA,ax_modality,real_views,True,False,False,5,Drug-induced blepharitis,Blepharitis,False,
DA_d2_seq100/156,DA,ax_modality,role_rotated,True,False,False,5,Drug-induced blepharitis,Blepharitis,False,
DA_d2_seq100/156,DA,ax_modality,single_anchor,True,False,False,3,Blepharitis,Ectropion,False,
DA_d2_seq100/156,DA,ax_modality,duplicate_anchor,True,False,False,3,Blepharitis,Ectropion,False,
DA_d2_seq100/164,DA,ax_modality,real_views,True,False,False,5,Leukemia,Leptomeningeal disease,False,
DA_d2_seq100/164,DA,ax_modality,role_rotated,True,False,False,5,Leukemia,Leptomeningeal disease,False,
DA_d2_seq100/164,DA,ax_modality,single_anchor,True,False,False,3,Leukemia,Acute Lymphoblastic Leukemia,False,
DA_d2_seq100/164,DA,ax_modality,duplicate_anchor,True,False,False,3,Acute Lymphoblastic Leukemia,Leukemia,False,
DA_d2_seq100/174,DA,ax_modality,real_views,True,False,False,8,Intravascular lymphoma,Extravasated intravascular large B-cell lymphoma,False,
DA_d2_seq100/174,DA,ax_modality,role_rotated,True,False,False,8,Intravascular lymphoma,Extravasated intravascular large B-cell lymphoma,False,
DA_d2_seq100/174,DA,ax_modality,single_anchor,True,False,False,4,Intravascular lymphoma,Extramedullary hematopoietic neoplasm,False,
DA_d2_seq100/174,DA,ax_modality,duplicate_anchor,True,False,False,4,Intravascular lymphoma,Extramedullary hematopoietic neoplasm,False,
DA_d2_seq100/177,DA,ax_mechanism,real_views,True,False,False,4,Myocardial Infarction,Acute Coronary Syndrome,False,
DA_d2_seq100/177,DA,ax_mechanism,role_rotated,True,False,False,4,Myocardial Infarction,Acute Coronary Syndrome,False,
DA_d2_seq100/177,DA,ax_mechanism,single_anchor,True,False,False,3,Myocardial Infarction,Acute Coronary Syndrome,False,
DA_d2_seq100/177,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Myocardial Infarction,Acute Coronary Syndrome,False,
DA_d2_seq100/181,DA,ax_syndrome,real_views,True,False,False,6,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,False,
DA_d2_seq100/181,DA,ax_syndrome,role_rotated,True,False,False,6,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,False,
DA_d2_seq100/181,DA,ax_syndrome,single_anchor,True,False,False,2,Targetoid hemosiderotic hemangioma,Kaposi's sarcoma,False,
DA_d2_seq100/181,DA,ax_syndrome,duplicate_anchor,True,False,False,2,Targetoid hemosiderotic hemangioma,Kaposi's sarcoma,False,
DA_d2_seq100/183,DA,ax_mechanism,real_views,True,False,False,10,IDH-mutant Astrocytoma,Astrocytic Neoplasm,False,
DA_d2_seq100/183,DA,ax_mechanism,role_rotated,True,False,False,10,IDH-mutant Astrocytoma,Optic Nerve Glioma,False,
DA_d2_seq100/183,DA,ax_mechanism,single_anchor,True,False,False,4,Glioma,Idiopathic Orbital Inflammatory Disease,False,
DA_d2_seq100/183,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Glioma,Idiopathic Orbital Inflammatory Disease,False,
DA_d2_seq100/186,DA,ax_mechanism,real_views,True,False,False,4,GGCX deficiency,GGCX-related disorder,False,
DA_d2_seq100/186,DA,ax_mechanism,role_rotated,True,False,False,4,GGCX deficiency,GGCX-related disorder,False,
DA_d2_seq100/186,DA,ax_mechanism,single_anchor,True,False,False,2,GGCX deficiency,Pseudoxanthoma elasticum,False,
DA_d2_seq100/186,DA,ax_mechanism,duplicate_anchor,True,False,False,2,GGCX deficiency,Pseudoxanthoma elasticum,False,
DA_d2_seq100/187,DA,ax_modality,real_views,True,False,False,7,Erdheim-Chester disease,Necrobiotic xanthogranuloma,False,
DA_d2_seq100/187,DA,ax_modality,role_rotated,True,False,False,7,Erdheim-Chester disease,Necrobiotic xanthogranuloma,False,
DA_d2_seq100/187,DA,ax_modality,single_anchor,True,False,False,3,Erdheim-Chester disease,Niemann-Pick disease,False,
DA_d2_seq100/187,DA,ax_modality,duplicate_anchor,True,False,False,3,Erdheim-Chester disease,Niemann-Pick disease,False,
DA_d2_seq100/190,DA,ax_syndrome,real_views,True,False,False,8,Chronic frontal sinusitis,Frontal sinus mucocele,False,
DA_d2_seq100/190,DA,ax_syndrome,role_rotated,True,False,False,8,Frontal sinus mucocele,Chronic frontal sinusitis,False,
DA_d2_seq100/190,DA,ax_syndrome,single_anchor,True,False,False,3,Frontal sinusitis,Chronic dacryocystitis,False,
DA_d2_seq100/190,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Frontal sinusitis,Chronic dacryocystitis,False,
DA_d2_seq100/194,DA,ax_mechanism,real_views,True,False,False,5,Silicone oil syndrome,Lamellar macular hole,False,
DA_d2_seq100/194,DA,ax_mechanism,role_rotated,True,False,False,5,Silicone oil syndrome,Lamellar macular hole,False,
DA_d2_seq100/194,DA,ax_mechanism,single_anchor,True,False,False,4,Silicone oil syndrome,Lamellar macular hole,False,
DA_d2_seq100/194,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Silicone oil syndrome,Lamellar macular hole,False,
DA_d2_seq100/202,DA,ax_syndrome,real_views,True,False,False,3,Lymphoma,Sarcoma,False,
DA_d2_seq100/202,DA,ax_syndrome,role_rotated,True,False,False,3,Lymphoma,Sarcoma,False,
DA_d2_seq100/202,DA,ax_syndrome,single_anchor,True,False,False,3,Lymphoma,Sarcoma,False,
DA_d2_seq100/202,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Lymphoma,Sarcoma,False,
DA_d2_seq100/205,DA,ax_mechanism,real_views,True,False,False,6,Wegener's Granulomatosis,Cutaneous Leukocytoclastic Vasculitis,False,
DA_d2_seq100/205,DA,ax_mechanism,role_rotated,True,False,False,6,Wegener's Granulomatosis,Cutaneous Leukocytoclastic Vasculitis,False,
DA_d2_seq100/205,DA,ax_mechanism,single_anchor,True,False,False,4,Granulomatosis with Polyangiitis,Cutaneous Vasculitis,False,
DA_d2_seq100/205,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Granulomatosis with Polyangiitis,Cutaneous Vasculitis,False,
DA_d2_seq100/21,DA,ax_syndrome,real_views,True,False,False,5,Rhabdomyolysis,Compressive optic neuropathy,False,
DA_d2_seq100/21,DA,ax_syndrome,role_rotated,True,False,False,5,Rhabdomyolysis,Compressive optic neuropathy,False,
DA_d2_seq100/21,DA,ax_syndrome,single_anchor,True,False,False,3,Rhabdomyolysis,Central Retinal Artery Occlusion,False,
DA_d2_seq100/21,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Central Retinal Artery Occlusion,Acute Angle-Closure Glaucoma,False,
DA_d2_seq100/219,DA,ax_modality,real_views,True,False,False,5,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Infundibulocystic Basal Cell Carcinoma,False,
DA_d2_seq100/219,DA,ax_modality,role_rotated,True,False,False,5,Nevoid basal cell carcinoma syndrome,Infundibulocystic Basal Cell Carcinoma,False,
DA_d2_seq100/219,DA,ax_modality,single_anchor,True,False,False,2,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Infundibulocystic Basal Cell Carcinoma,False,
DA_d2_seq100/219,DA,ax_modality,duplicate_anchor,True,False,False,2,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Infundibulocystic Basal Cell Carcinoma,False,
DA_d2_seq100/22,DA,ax_mechanism,real_views,True,False,False,5,Dermatomyositis,Systemic Lupus Erythematosus,False,
DA_d2_seq100/22,DA,ax_mechanism,role_rotated,True,False,False,5,Systemic Lupus Erythematosus,Dermatomyositis,False,
DA_d2_seq100/22,DA,ax_mechanism,single_anchor,True,False,False,4,Systemic Lupus Erythematosus,Sjögren's Syndrome,False,
DA_d2_seq100/22,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Dermatomyositis,Systemic Lupus Erythematosus,False,
DA_d2_seq100/225,DA,ax_syndrome,real_views,True,False,False,5,Diffuse large B-cell lymphoma,,False,
DA_d2_seq100/225,DA,ax_syndrome,role_rotated,True,False,False,5,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",False,
DA_d2_seq100/225,DA,ax_syndrome,single_anchor,True,False,False,3,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",False,
DA_d2_seq100/225,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",False,
DA_d2_seq100/226,DA,ax_mechanism,real_views,True,False,False,4,Photodermatitis,Cutaneous Lymphoid Hyperplasia,False,
DA_d2_seq100/226,DA,ax_mechanism,role_rotated,True,False,False,4,Cutaneous Lymphoid Hyperplasia,Cutaneous lymphoma,False,
DA_d2_seq100/226,DA,ax_mechanism,single_anchor,True,False,False,3,Cutaneous lymphoma,Photodermatitis,False,
DA_d2_seq100/226,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Photodermatitis,Cutaneous lymphoma,False,
DA_d2_seq100/229,DA,ax_modality,real_views,True,True,True,4,Rheumatoid Meningitis,Neurosarcoidosis,False,
DA_d2_seq100/229,DA,ax_modality,role_rotated,True,True,True,4,Rheumatoid Meningitis,Neurosarcoidosis,False,
DA_d2_seq100/229,DA,ax_modality,single_anchor,True,True,True,4,Rheumatoid Meningitis,Neurosarcoidosis,False,
DA_d2_seq100/229,DA,ax_modality,duplicate_anchor,True,True,True,4,Rheumatoid Meningitis,Neurosarcoidosis,False,
DA_d2_seq100/237,DA,ax_modality,real_views,True,False,False,5,Primary hyperhidrosis,Focal hyperhidrosis,False,
DA_d2_seq100/237,DA,ax_modality,role_rotated,True,False,False,5,Primary hyperhidrosis,Focal hyperhidrosis,False,
DA_d2_seq100/237,DA,ax_modality,single_anchor,True,False,False,1,Hyperhidrosis,,False,
DA_d2_seq100/237,DA,ax_modality,duplicate_anchor,True,False,False,1,Hyperhidrosis,,False,
DA_d2_seq100/242,DA,ax_syndrome,real_views,True,False,False,6,Retinal Angiomatous Proliferation,Retinal neovascularization,False,
DA_d2_seq100/242,DA,ax_syndrome,role_rotated,True,False,False,6,Retinal Angiomatous Proliferation,Neovascular Age-related Macular Degeneration,False,
DA_d2_seq100/242,DA,ax_syndrome,single_anchor,True,False,False,3,Retinal Angiomatous Proliferation,Neovascular Age-related Macular Degeneration,False,
DA_d2_seq100/242,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Retinal Angiomatous Proliferation,Neovascular Age-related Macular Degeneration,False,
DA_d2_seq100/243,DA,ax_syndrome,real_views,True,False,False,4,Parvovirus B19 infection,Erythema multiforme,False,
DA_d2_seq100/243,DA,ax_syndrome,role_rotated,True,False,False,4,Erythema multiforme,Parvovirus B19 infection,False,
DA_d2_seq100/243,DA,ax_syndrome,single_anchor,True,False,False,2,Erythema multiforme,Parvovirus B19 infection,False,
DA_d2_seq100/243,DA,ax_syndrome,duplicate_anchor,True,False,False,2,Parvovirus B19 infection,Erythema multiforme,False,
DA_d2_seq100/246,DA,ax_modality,real_views,True,False,False,6,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Telangiectasia,False,
DA_d2_seq100/246,DA,ax_modality,role_rotated,True,False,False,6,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Cherry Angioma,False,
DA_d2_seq100/246,DA,ax_modality,single_anchor,True,False,False,3,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Angiosarcoma,False,
DA_d2_seq100/246,DA,ax_modality,duplicate_anchor,True,False,False,3,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Cutaneous Collateral Vessel Formation,False,
DA_d2_seq100/27,DA,ax_syndrome,real_views,True,False,False,6,Leukemia cutis,Sweet syndrome,False,
DA_d2_seq100/27,DA,ax_syndrome,role_rotated,True,False,False,6,Leukemia cutis,Sweet syndrome,False,
DA_d2_seq100/27,DA,ax_syndrome,single_anchor,True,False,False,3,Leukemia cutis,Sweet syndrome,False,
DA_d2_seq100/27,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Leukemia cutis,Sweet syndrome,False,
DA_d2_seq100/28,DA,ax_modality,real_views,True,False,False,5,Atrial Flutter,Hypertensive Heart Disease,False,
DA_d2_seq100/28,DA,ax_modality,role_rotated,True,False,False,5,Atrial Flutter,Hypertensive Heart Disease,False,
DA_d2_seq100/28,DA,ax_modality,single_anchor,True,False,False,3,Atrial Flutter,Hypertensive Heart Disease,False,
DA_d2_seq100/28,DA,ax_modality,duplicate_anchor,True,False,False,3,Atrial Flutter,Hypertensive Heart Disease,False,
DA_d2_seq100/29,DA,ax_syndrome,real_views,True,False,False,4,IgG4-related disease,Invasive fungal sinusitis,False,
DA_d2_seq100/29,DA,ax_syndrome,role_rotated,True,False,False,4,IgG4-related disease,Invasive fungal sinusitis,False,
DA_d2_seq100/29,DA,ax_syndrome,single_anchor,True,False,False,3,IgG4-related disease,Invasive fungal sinusitis,False,
DA_d2_seq100/29,DA,ax_syndrome,duplicate_anchor,True,False,False,3,IgG4-related disease,Invasive fungal sinusitis,False,
DA_d2_seq100/3,DA,ax_syndrome,real_views,True,False,False,7,Cerebral cavernous malformations,,False,
DA_d2_seq100/3,DA,ax_syndrome,role_rotated,True,False,False,7,Cerebral cavernous malformations,Venous malformation,False,
DA_d2_seq100/3,DA,ax_syndrome,single_anchor,True,False,False,3,Cerebral cavernous malformation,Cutaneovisceral angiomatosis with thrombocytopenia,False,
DA_d2_seq100/3,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Cerebral cavernous malformation,Cutaneovisceral angiomatosis with thrombocytopenia,False,
DA_d2_seq100/36,DA,ax_modality,real_views,True,False,False,4,Cutaneous Cryptococcosis,Cryptococcosis,False,
DA_d2_seq100/36,DA,ax_modality,role_rotated,True,False,False,4,Cutaneous Cryptococcosis,Cryptococcosis,False,
DA_d2_seq100/36,DA,ax_modality,single_anchor,True,False,False,1,Cutaneous Cryptococcosis,,False,
DA_d2_seq100/36,DA,ax_modality,duplicate_anchor,True,False,False,1,Cutaneous Cryptococcosis,,False,
DA_d2_seq100/4,DA,ax_syndrome,real_views,True,False,False,6,Angioma,Hemangioma,False,
DA_d2_seq100/4,DA,ax_syndrome,role_rotated,True,False,False,6,Hemangioma,Angioma,False,
DA_d2_seq100/4,DA,ax_syndrome,single_anchor,True,False,False,3,Angiolymphoid hyperplasia with eosinophilia,Kimura disease,False,
